Property Name,Property Type,Description,Price,Bedrooms,Baths,Toilets,Location,City,State,Country,Images,Furnished,Features,URL
Premium Built 6 Bedroom Fully Detached Duplex With Bq,Detached Duplex,"6 bedroom House for sale Dantata District Estate, Ahmadu Bello Way Gwarinpa Abuja selling for ₦650,000,000.",650000000,6,6,7,"Dantata District Estate, Ahmadu Bello Way Gwarinpa Abuja",Gwarinpa,Abuja,Nigeria,"[""https://images.propertypro.ng/large/SLAUM-premium-built-6-bedroom-fully-detached-duplex-with-bq-bryW28eihkovguPXdVfN.jpeg"", ""https://images.propertypro.ng/large/O40jp-premium-built-6-bedroom-fully-detached-duplex-with-bq-2ESyeH87AwySxnB7mh4b.jpeg"", ""https://images.propertypro.ng/large/Peqei-premium-built-6-bedroom-fully-detached-duplex-with-bq-GaXbfJolDGcMEF1B0CZo.jpeg"", ""https://images.propertypro.ng/large/LeBVb-premium-built-6-bedroom-fully-detached-duplex-with-bq-6kiSHDJSsRZYfXfMgfEQ.jpeg"", ""https://images.propertypro.ng/large/suF6f-premium-built-6-bedroom-fully-detached-duplex-with-bq-1OVsFSkdZmACSN9WBGE6.jpeg"", ""https://images.propertypro.ng/large/premium-built-6-bedroom-fully-detached-duplex-with-bq-zqfvPt15HWsPg06HgVzL.jpeg"", ""https://images.propertypro.ng/large/4HYFR-premium-built-6-bedroom-fully-detached-duplex-with-bq-shSntVZuydqZaoYK4Er6.jpeg"", ""https://images.propertypro.ng/large/premium-built-6-bedroom-fully-detached-duplex-with-bq-35fBKrXCYFdgbPgED7gA.jpeg"", ""https://images.propertypro.ng/large/premium-built-6-bedroom-fully-detached-duplex-with-bq-lm1LZfnXWBSGHodQWAhm.jpeg"", ""https://images.propertypro.ng/large/CyWtG-premium-built-6-bedroom-fully-detached-duplex-with-bq-Jc9ojpI7JQPQ0q82DLAi.jpeg"", ""https://images.propertypro.ng/large/wxtMP-premium-built-6-bedroom-fully-detached-duplex-with-bq-xi9wekQ3ThMP8I1FMpep.jpeg"", ""https://images.propertypro.ng/large/premium-built-6-bedroom-fully-detached-duplex-with-bq-MsGJg23Stgf31RNo2AUN.jpeg"", ""https://images.propertypro.ng/large/premium-built-6-bedroom-fully-detached-duplex-with-bq-lJwcoyBiK4ZMSdBCV1oj.jpeg"", ""https://images.propertypro.ng/large/premium-built-6-bedroom-fully-detached-duplex-with-bq-QKMtldLwcLG4qIUztnkp.jpeg"", ""https://images.propertypro.ng/large/BULZc-premium-built-6-bedroom-fully-detached-duplex-with-bq-yV1as1Yn5BKQFbsdI8Sx.jpeg"", ""https://images.propertypro.ng/large/premium-built-6-bedroom-fully-detached-duplex-with-bq-cGbXkJD0oCz3wMJGp7jP.jpeg""]",Fully Furnished,"[""Street Lights"", ""Big Compound"", ""Front Desk Service"", ""24 Hours Security"", ""All Room Ensuit"", ""24 hours Electricity"", ""Drainage System"", ""Parking Space"", ""Water Treatment"", ""Children Play Ground"", ""C of O"", ""Security"", ""Boys Quater"", ""Security doors""]",https://propertypro.ng/property/6-bedroom-house-for-sale-dantata-district-estate-ahmadu-bello-way-gwarinpa-abuja-8PAYM
4 Bedroom Terraced Duplex,Duplex,"4 bedroom House for sale Kolapo Ishola Estate Akobo Ibadan Oyo selling for ₦150,000,000.",150000000,4,0,0,Kolapo Ishola Estate Akobo Ibadan Oyo,Ibadan,Oyo,Nigeria,"[""https://images.propertypro.ng/large/4-bedroom-terraced-duplex-7omYbhU1unEicsf6Zjd0.jpg""]",Fully Furnished,"[""24 Hours Security"", ""Big Compound"", ""Children Play Ground"", ""Parking Space""]",https://propertypro.ng/property/4-bedroom-house-for-sale-kolapo-ishola-estate-akobo-ibadan-oyo-1NQKC
5 Bedroom Semi Detached Duplex + Bq,Detached Duplex,"5 bedroom House for sale Lekki Palms City Estate, Off Lekki Epe Express Way Ado Road Ajah Lagos selling for ₦210,000,000.",210000000,5,0,0,"Lekki Palms City Estate, Off Lekki Epe Express Way Ado Road Ajah Lagos",Ajah,Lagos,Nigeria,"[""https://images.propertypro.ng/large/5-bedroom-semi-detached-duplex-bq-TchyBdukWgkNkNMldmWN.jpg"", ""https://images.propertypro.ng/large/5-bedroom-semi-detached-duplex-bq-qDzxKL1WPFfmdgPnW5gI.jpg"", ""https://images.propertypro.ng/large/5-bedroom-semi-detached-duplex-bq-QCibMWJxJ5Ll33wBoXya.jpg"", ""https://images.propertypro.ng/large/5-bedroom-semi-detached-duplex-bq-6v1N50DOPoMi0W07fD6r.jpg"", ""https://images.propertypro.ng/large/5-bedroom-semi-detached-duplex-bq-biA5EWZI6AqY88GzbEll.jpg"", ""https://images.propertypro.ng/large/5-bedroom-semi-detached-duplex-bq-9cs5M8u6fNUdOpLb2rjB.jpg"", ""https://images.propertypro.ng/large/5-bedroom-semi-detached-duplex-bq-VhXSJLsogrkxRDokbn14.jpg"", ""https://images.propertypro.ng/large/5-bedroom-semi-detached-duplex-bq-XNR9jx4UkcMAt01V6uVH.jpg""]",Fully Furnished,"[""Swimming Pool"", ""Governor's Consent"", ""POP Ceiling"", ""Boys Quater""]",https://propertypro.ng/property/5-bedroom-house-for-sale-lekki-palms-city-estate-off-lekki-epe-express-way-ado-road-ajah-lagos-2NWAS
4 Bedroom Duplex,Duplex,"4 bedroom House for sale Carlton Gate Estate Akobo Ibadan Oyo selling for ₦270,000,000.",270000000,4,0,0,Carlton Gate Estate Akobo Ibadan Oyo,Ibadan,Oyo,Nigeria,"[""https://images.propertypro.ng/large/4-bedroom-duplex-OyI50ChQyzgcoDa1JGD7.jpg"", ""https://images.propertypro.ng/large/4-bedroom-duplex-xUheHE7EjEgcmjnpmG9A.jpg"", ""https://images.propertypro.ng/large/4-bedroom-duplex-Irz6p7xfnyfnWNes11K1.jpg"", ""https://images.propertypro.ng/large/4-bedroom-duplex-gRCcVGWVv75aWRVAPHfS.jpg"", ""https://images.propertypro.ng/large/4-bedroom-duplex-mYMaAM2OvCHX1SvOnOuX.jpg"", ""https://images.propertypro.ng/large/4-bedroom-duplex-kYTIK1iaODfZWbJFNRXq.jpg""]",Fully Furnished,"[""Boys Quater""]",https://propertypro.ng/property/4-bedroom-house-for-sale-carlton-gate-estate-akobo-ibadan-oyo-2NPXN
4 Bedroom Duplex,Duplex,"4 bedroom House for sale Carlton Gate Estate Akobo Ibadan Oyo selling for ₦270,000,000.",270000000,4,0,0,Carlton Gate Estate Akobo Ibadan Oyo,Ibadan,Oyo,Nigeria,"[""https://images.propertypro.ng/large/4-bedroom-duplex-k9z5xOmrWZL5ipV2A9iJ.jpg"", ""https://images.propertypro.ng/large/4-bedroom-duplex-8MhHXll3U8xNv1CT5e46.jpg"", ""https://images.propertypro.ng/large/4-bedroom-duplex-wSiFTfhn9LyWczjpsPIw.jpg"", ""https://images.propertypro.ng/large/4-bedroom-duplex-iwiAa3QW0VS8htt6dYM7.jpg"", ""https://images.propertypro.ng/large/4-bedroom-duplex-fUnHG1OZc1ghgvBONNIQ.jpg"", ""https://images.propertypro.ng/large/4-bedroom-duplex-9adZACi3zJutJexXmNDw.jpg""]",Fully Furnished,"[""Boys Quater""]",https://propertypro.ng/property/4-bedroom-house-for-sale-carlton-gate-estate-akobo-ibadan-oyo-5NPXP
4 Bedroom Detached Duplex,Detached Duplex,"4 bedroom House for sale Kolapo Ishola Estate Akobo Ibadan Oyo selling for ₦200,000,000.",200000000,4,0,0,Kolapo Ishola Estate Akobo Ibadan Oyo,Ibadan,Oyo,Nigeria,"[""https://images.propertypro.ng/large/4-bedroom-detached-duplex-Q4lkQscsZDJg3dwyxJGK.jpg"", ""https://images.propertypro.ng/large/4-bedroom-detached-duplex-8j2EcRCpBB5pgPF9Ewav.jpg"", ""https://images.propertypro.ng/large/4-bedroom-detached-duplex-lJ95ovzYODzaeIgn8VwG.jpg"", ""https://images.propertypro.ng/large/4-bedroom-detached-duplex-wuoCAcfdq2sHavcj3VaI.jpg"", ""https://images.propertypro.ng/large/4-bedroom-detached-duplex-JvJinPUnNJ2QUvio2Q1x.jpg"", ""https://images.propertypro.ng/large/4-bedroom-detached-duplex-79FtwC9Axki0gVcOk5C1.jpg""]",Fully Furnished,"[""Big Compound"", ""Boys Quater""]",https://propertypro.ng/property/4-bedroom-house-for-sale-kolapo-ishola-estate-akobo-ibadan-oyo-0NPXW
4 Bedroom Detached Duplex,Detached Duplex,"4 bedroom House for sale Kolapo Ishola Estate Akobo Ibadan Oyo selling for ₦200,000,000.",200000000,4,0,0,Kolapo Ishola Estate Akobo Ibadan Oyo,Ibadan,Oyo,Nigeria,"[""https://images.propertypro.ng/large/4-bedroom-detached-duplex-F8tn3EuBQ2Ou3BQq25fP.jpg"", ""https://images.propertypro.ng/large/4-bedroom-detached-duplex-g1iWW4b14hzzYhwCA3Rg.jpg"", ""https://images.propertypro.ng/large/4-bedroom-detached-duplex-Fcsx9OCPDwp6C4nLzR2I.jpg"", ""https://images.propertypro.ng/large/4-bedroom-detached-duplex-4u5sOTOOzEQvDlRIf1Sq.jpg"", ""https://images.propertypro.ng/large/4-bedroom-detached-duplex-Gkk8rEtBJLuQyV9VF1bk.jpg"", ""https://images.propertypro.ng/large/4-bedroom-detached-duplex-xNZDVYAds6XLBg6E91V2.jpg""]",Fully Furnished,"[""Big Compound"", ""Boys Quater""]",https://propertypro.ng/property/4-bedroom-house-for-sale-kolapo-ishola-estate-akobo-ibadan-oyo-2NPXX
Newly Built Four Bedroom Terrace House With Bq,Other,"4 bedroom House for sale Lekki 1 Lagos Freedom Way Lekki Lagos selling for ₦350,000,000.",350000000,4,4,5,Lekki 1 Lagos Freedom Way Lekki Lagos,1,Lagos,Nigeria,"[""https://images.propertypro.ng/large/newly-built-four-bedroom-terrace-house-with-bq-pjvHPSYgllkfWQ1D9FjG.jpeg"", ""https://images.propertypro.ng/large/newly-built-four-bedroom-terrace-house-with-bq-98DL96YSixWBjuIIBIWd.jpeg"", ""https://images.propertypro.ng/large/newly-built-four-bedroom-terrace-house-with-bq-UzuQ2Iesm8AmSQVv5xoy.jpeg"", ""https://images.propertypro.ng/large/newly-built-four-bedroom-terrace-house-with-bq-K18E5ljBqGI7VzbaqMlv.jpeg"", ""https://images.propertypro.ng/large/newly-built-four-bedroom-terrace-house-with-bq-Cd4pLOR1tDRIyXOzd8LK.jpeg"", ""https://images.propertypro.ng/large/newly-built-four-bedroom-terrace-house-with-bq-FmcMpBhfE77iPu5QCNTd.jpeg"", ""https://images.propertypro.ng/large/newly-built-four-bedroom-terrace-house-with-bq-tQGRd18FBScha5OI3iK3.jpeg"", ""https://images.propertypro.ng/large/newly-built-four-bedroom-terrace-house-with-bq-Nw0TWB5tqXYXcAf4qDxJ.jpeg"", ""https://images.propertypro.ng/large/newly-built-four-bedroom-terrace-house-with-bq-Womw8C52xhxyWM4IPoZL.jpeg"", ""https://images.propertypro.ng/large/newly-built-four-bedroom-terrace-house-with-bq-C70CMTd3RsJLvQ5D1KvH.jpeg"", ""https://images.propertypro.ng/large/newly-built-four-bedroom-terrace-house-with-bq-eVaz3KXasaTaJuQ56GZd.jpeg"", ""https://images.propertypro.ng/large/newly-built-four-bedroom-terrace-house-with-bq-sPwtQ4BnGvCw9HNJsU5L.jpeg"", ""https://images.propertypro.ng/large/newly-built-four-bedroom-terrace-house-with-bq-YaYiaaISPbDKodp6lbnN.jpeg"", ""https://images.propertypro.ng/large/newly-built-four-bedroom-terrace-house-with-bq-jrA9OVqPaexlZcPHfggs.jpeg"", ""https://images.propertypro.ng/large/newly-built-four-bedroom-terrace-house-with-bq-H9u79Rt3TXCAcEr4XDFx.jpeg"", ""https://images.propertypro.ng/large/newly-built-four-bedroom-terrace-house-with-bq-lk2rvRrQnzZPeVC5vVCf.jpeg"", ""https://images.propertypro.ng/large/newly-built-four-bedroom-terrace-house-with-bq-npBOIMIaFjVlowb6yg5p.jpeg"", ""https://images.propertypro.ng/large/newly-built-four-bedroom-terrace-house-with-bq-V7xM5ZSLe7EFcbBFMIXd.jpeg"", ""https://images.propertypro.ng/large/newly-built-four-bedroom-terrace-house-with-bq-bvHi7TdvtaGUPL6ad9R7.jpeg"", ""https://images.propertypro.ng/large/newly-built-four-bedroom-terrace-house-with-bq-vGtjJCFURBDAGJJJOBIQ.jpeg"", ""https://images.propertypro.ng/large/newly-built-four-bedroom-terrace-house-with-bq-kM7aovILOjTzo0x5ELFY.jpeg"", ""https://images.propertypro.ng/large/newly-built-four-bedroom-terrace-house-with-bq-9OXRApyqyfalxaEOsNaA.jpeg"", ""https://images.propertypro.ng/large/newly-built-four-bedroom-terrace-house-with-bq-nWLzdzM6Dzj2GnFLWd3f.jpeg"", ""https://images.propertypro.ng/large/newly-built-four-bedroom-terrace-house-with-bq-NrHSlFhwqqSly3cvhifo.jpeg"", ""https://images.propertypro.ng/large/newly-built-four-bedroom-terrace-house-with-bq-NNpUi1BvdUMseepOMpqi.jpeg""]",Fully Furnished,[],https://propertypro.ng/property/4-bedroom-house-for-sale-lekki-1-lagos-freedom-way-lekki-lagos-4PAND
6 Bedroom Detached Duplex With Basement,Detached Duplex,"6 bedroom House for sale By Coza Church Guzape Abuja selling for ₦1,100,000,000.",1100000000,6,6,6,By Coza Church Guzape Abuja,Guzape,Abuja,Nigeria,"[""https://images.propertypro.ng/large/6yeCI-6-bedroom-detached-duplex-with-basement-O7t00pgjexVZwiJnvsaH.jpg"", ""https://images.propertypro.ng/large/6-bedroom-detached-duplex-with-basement-Cy0myfUepJlyDJ38aFY1.jpg"", ""https://images.propertypro.ng/large/6-bedroom-detached-duplex-with-basement-FDnTh9p2jJGupUMvHude.jpg"", ""https://images.propertypro.ng/large/6-bedroom-detached-duplex-with-basement-i0AHD8nv5wVf2Og8nxAj.jpg"", ""https://images.propertypro.ng/large/6-bedroom-detached-duplex-with-basement-XrFAijSRWEVD9Ll5QNez.jpg"", ""https://images.propertypro.ng/large/6-bedroom-detached-duplex-with-basement-7pp5NlxdDiPsePhzJE9m.jpg"", ""https://images.propertypro.ng/large/6-bedroom-detached-duplex-with-basement-aOawnhB0ZCNzxGBu9DPx.jpg"", ""https://images.propertypro.ng/large/6-bedroom-detached-duplex-with-basement-JLelWvM7ptqnenS7KKwo.jpg"", ""https://images.propertypro.ng/large/6-bedroom-detached-duplex-with-basement-nIk1xAl1D6vyaf7V2IMP.jpg"", ""https://images.propertypro.ng/large/6-bedroom-detached-duplex-with-basement-tYK0SllnXkAU14q8GOt7.jpg"", ""https://images.propertypro.ng/large/6-bedroom-detached-duplex-with-basement-AzDyJpZOVPAM11VElONp.jpg"", ""https://images.propertypro.ng/large/6-bedroom-detached-duplex-with-basement-1zZDgUJljXFF8R110EjD.jpg"", ""https://images.propertypro.ng/large/6-bedroom-detached-duplex-with-basement-hb7ktrytnNBAeMeN1A95.jpg""]",Fully Furnished,"[""Street Lights"", ""Big Compound"", ""24 Hours Security"", ""24 hours Electricity"", ""All Room Ensuit"", ""Drainage System"", ""POP Ceiling"", ""Water Treatment"", ""C of O"", ""Security"", ""Boys Quater"", ""Elevator"", ""Security doors""]",https://propertypro.ng/property/6-bedroom-house-for-sale-by-coza-church-guzape-abuja-4NSLR
4 Bedroom Terrace Duplex,Terrace Duplex,"4 bedroom House for sale ONIRU Victoria Island Lagos selling for ₦650,000,000.",650000000,4,4,5,Oniru Victoria Island Lagos,Island,Lagos,Nigeria,"[""https://images.propertypro.ng/large/kgNQW-4-bedroom-terrace-duplex-with-swimming-pool-ioIEDorur8iIHEE61pG3.jpg"", ""https://images.propertypro.ng/large/4-bedroom-terrace-duplex-with-swimming-pool-GIxg9Q0CMRtOBgKdPqNQ.jpg"", ""https://images.propertypro.ng/large/4-bedroom-terrace-duplex-with-swimming-pool-IoXh6lH41ZY4da4Coo3I.jpg"", ""https://images.propertypro.ng/large/4-bedroom-terrace-duplex-with-swimming-pool-VLivJFAe5ebH1tFrmsvS.jpg"", ""https://images.propertypro.ng/large/4-bedroom-terrace-duplex-with-swimming-pool-zHoYlB97tN4ryef7TNr1.jpg"", ""https://images.propertypro.ng/large/4-bedroom-terrace-duplex-with-swimming-pool-dFQcEvXWBI1mIsRXiopQ.jpg"", ""https://images.propertypro.ng/large/4-bedroom-terrace-duplex-with-swimming-pool-DEW0r6eDsCklF1eHXPfK.jpg"", ""https://images.propertypro.ng/large/4-bedroom-terrace-duplex-with-swimming-pool-d1zNssAP2jIlNHbbGznY.jpg"", ""https://images.propertypro.ng/large/4-bedroom-terrace-duplex-with-swimming-pool-uYX1QTsdfiVh8BCG2JfZ.jpg"", ""https://images.propertypro.ng/large/4-bedroom-terrace-duplex-with-swimming-pool-QtonriptG71iDaICJI6m.jpg"", ""https://images.propertypro.ng/large/4-bedroom-terrace-duplex-with-swimming-pool-4MW2dqmw5zXt6C4EOfrV.jpg""]",Fully Furnished,"[""24 Hours Security"", ""Governor's Consent"", ""All Room Ensuit"", ""24 hours Electricity"", ""CCTV Cameras"", ""POP Ceiling"", ""Drainage System"", ""Water Treatment"", ""Security"", ""Boys Quater"", ""Security doors""]",https://propertypro.ng/property/4-bedroom-house-for-sale-oniru-victoria-island-lagos-8NXKY
4 Bedroom Semi Detached Villa With Bq,Villa,"4 bedroom House for sale Rock Hampton Katampe Abuja selling for ₦570,000,000.",570000000,4,4,5,Rock Hampton Katampe Abuja,Katampe,Abuja,Nigeria,"[""https://images.propertypro.ng/large/4bedroom-semi-detached-villa-with-bq-O0kmfL3WRRbLNIhdErlL.jpeg""]",Fully Furnished,"[""Street Lights"", ""Swimming Pool"", ""Big Compound"", ""24 Hours Security"", ""All Room Ensuit"", ""24 hours Electricity"", ""Gym"", ""Drainage System"", ""CCTV Cameras"", ""Parking Space"", ""Water Treatment"", ""Children Play Ground"", ""POP Ceiling"", ""Supermarket Nearby"", ""C of O"", ""Security"", ""Security doors"", ""Boys Quater""]",https://propertypro.ng/property/4-bedroom-house-for-sale-rock-hampton-katampe-abuja-7NQZN
5 Bedroom Semi Detached Duplex + Bq,Detached Duplex,"5 bedroom House for sale Lekki Palms City Estate, Off Lekki Epe Express Way Ado Road Ajah Lagos selling for ₦210,000,000.",210000000,5,0,0,"Lekki Palms City Estate, Off Lekki Epe Express Way Ado Road Ajah Lagos",Ajah,Lagos,Nigeria,"[""https://images.propertypro.ng/large/5-bedroom-semi-detached-duplex-bq-CeDk7UbFwzeFCQIp7vet.jpg"", ""https://images.propertypro.ng/large/5-bedroom-semi-detached-duplex-bq-kyjQclqJOe2APpz7kbya.jpg"", ""https://images.propertypro.ng/large/5-bedroom-semi-detached-duplex-bq-dcxstRYltgwnYms9XBsm.jpg"", ""https://images.propertypro.ng/large/5-bedroom-semi-detached-duplex-bq-5qQddUi5C6cOeVbIviLq.jpg"", ""https://images.propertypro.ng/large/5-bedroom-semi-detached-duplex-bq-laIuK4ne2a4UU174B8CS.jpg"", ""https://images.propertypro.ng/large/5-bedroom-semi-detached-duplex-bq-fKl7UvDoSUrhBEAa2Gy3.jpg"", ""https://images.propertypro.ng/large/5-bedroom-semi-detached-duplex-bq-LIKkEhGNfot32K1L4NHp.jpg"", ""https://images.propertypro.ng/large/5-bedroom-semi-detached-duplex-bq-ZtvxizwkWRNdNV8Wxnr0.jpg""]",Fully Furnished,"[""Swimming Pool"", ""Governor's Consent"", ""POP Ceiling"", ""Boys Quater""]",https://propertypro.ng/property/5-bedroom-house-for-sale-lekki-palms-city-estate-off-lekki-epe-express-way-ado-road-ajah-lagos-8NWAT
5 Bedroom Semi Detached Duplex + Bq,Detached Duplex,"5 bedroom House for sale Lekki Palms City Estate, Off Lekki Epe Express Way Ado Road Ajah Lagos selling for ₦210,000,000.",210000000,5,0,0,"Lekki Palms City Estate, Off Lekki Epe Express Way Ado Road Ajah Lagos",Ajah,Lagos,Nigeria,"[""https://images.propertypro.ng/large/5-bedroom-semi-detached-duplex-bq-oOojerx5dHgQCzIK9DUo.jpg"", ""https://images.propertypro.ng/large/5-bedroom-semi-detached-duplex-bq-WezBK9fAUNUQGaidQU4q.jpg"", ""https://images.propertypro.ng/large/5-bedroom-semi-detached-duplex-bq-imRKrnF5PdNZdOkNMvFs.jpg"", ""https://images.propertypro.ng/large/5-bedroom-semi-detached-duplex-bq-EnRqK5hUoWLCQH7mXFqa.jpg"", ""https://images.propertypro.ng/large/5-bedroom-semi-detached-duplex-bq-ch5upOScJfRWVPHBiF5I.jpg"", ""https://images.propertypro.ng/large/5-bedroom-semi-detached-duplex-bq-FH0NF3o5mCwZ83BALExf.jpg"", ""https://images.propertypro.ng/large/5-bedroom-semi-detached-duplex-bq-vS4Nc26DRn2P5StSwQ2x.jpg"", ""https://images.propertypro.ng/large/5-bedroom-semi-detached-duplex-bq-VzpxR1EwPzpI3o6y2HgR.jpg""]",Fully Furnished,"[""Swimming Pool"", ""Governor's Consent"", ""POP Ceiling"", ""Boys Quater""]",https://propertypro.ng/property/5-bedroom-house-for-sale-lekki-palms-city-estate-off-lekki-epe-express-way-ado-road-ajah-lagos-7NWAU
4 Bedroom Detached Duplex,Detached Duplex,"4 bedroom House for sale Kolapo Ishola Estate Akobo Ibadan Oyo selling for ₦200,000,000.",200000000,4,0,0,Kolapo Ishola Estate Akobo Ibadan Oyo,Ibadan,Oyo,Nigeria,"[""https://images.propertypro.ng/large/4-bedroom-detached-duplex-dXNmJeVjGprzqehJn8WR.jpg"", ""https://images.propertypro.ng/large/4-bedroom-detached-duplex-zFiSRn1vAGVZfq2175bv.jpg"", ""https://images.propertypro.ng/large/4-bedroom-detached-duplex-xttYGFd3dmRxbKO2NIk4.jpg"", ""https://images.propertypro.ng/large/4-bedroom-detached-duplex-1dTgCiLmDZiavyBCKgeR.jpg"", ""https://images.propertypro.ng/large/4-bedroom-detached-duplex-aCj6uqTI4TD7UA7y1l5r.jpg"", ""https://images.propertypro.ng/large/4-bedroom-detached-duplex-llESUkMrYkgREDHPip9t.jpg""]",Fully Furnished,"[""Big Compound"", ""Boys Quater""]",https://propertypro.ng/property/4-bedroom-house-for-sale-kolapo-ishola-estate-akobo-ibadan-oyo-8NPXW
4 Bedroom Duplex,Duplex,"4 bedroom House for sale Carlton Gate Estate Akobo Ibadan Oyo selling for ₦270,000,000.",270000000,4,0,0,Carlton Gate Estate Akobo Ibadan Oyo,Ibadan,Oyo,Nigeria,"[""https://images.propertypro.ng/large/4-bedroom-duplex-S5DMz0CqMQFuXqqzi9Oi.jpg"", ""https://images.propertypro.ng/large/4-bedroom-duplex-8o5Q4l1L2SI4pdzra5iM.jpg"", ""https://images.propertypro.ng/large/4-bedroom-duplex-tSKss2GVtzKYDp9KqV2U.jpg"", ""https://images.propertypro.ng/large/4-bedroom-duplex-hEQjS3vC6Bs6h1DAcSXP.jpg"", ""https://images.propertypro.ng/large/4-bedroom-duplex-E00OjQli1fYCkkDHkaUw.jpg"", ""https://images.propertypro.ng/large/4-bedroom-duplex-lFR8GNrs2WYageMLdm13.jpg""]",Fully Furnished,"[""Boys Quater""]",https://propertypro.ng/property/4-bedroom-house-for-sale-carlton-gate-estate-akobo-ibadan-oyo-0NPXT
Luxury 6 Bedroom Detached Duplex With Elevator,Detached Duplex,"6 bedroom House for sale Market Square, Kado Abuja selling for ₦1,000,000,000.",1000000000,6,6,7,"Market Square, Kado Abuja",Kado,Abuja,Nigeria,"[""https://images.propertypro.ng/large/Y6nLi-massive-5-bedroom-detached-duplex-with-elevator-4rTYstHf5DXQCXOOGf1I.jpg"", ""https://images.propertypro.ng/large/massive-5-bedroom-detached-duplex-with-elevator-iYTNdM9WBXGMY5Efg2CT.jpg"", ""https://images.propertypro.ng/large/massive-5-bedroom-detached-duplex-with-elevator-62oBMWs3N7zSEoBeDeL3.jpg"", ""https://images.propertypro.ng/large/massive-5-bedroom-detached-duplex-with-elevator-kTg6cY7mMilgGsQwioKZ.jpg"", ""https://images.propertypro.ng/large/massive-5-bedroom-detached-duplex-with-elevator-dhmOhxhgQCv7659P8WWI.jpg"", ""https://images.propertypro.ng/large/massive-5-bedroom-detached-duplex-with-elevator-3JOuHMKlIaYOKk62Fizu.jpg"", ""https://images.propertypro.ng/large/massive-5-bedroom-detached-duplex-with-elevator-eM8YzLH8JA0JFeTtR6Ml.jpg"", ""https://images.propertypro.ng/large/massive-5-bedroom-detached-duplex-with-elevator-tkaWRqED0y0KPXejn25d.jpg"", ""https://images.propertypro.ng/large/massive-5-bedroom-detached-duplex-with-elevator-bwrSlq4pA854z1whBPVn.jpg"", ""https://images.propertypro.ng/large/massive-5-bedroom-detached-duplex-with-elevator-7285c4XdQGkCxvEBIaU1.jpg"", ""https://images.propertypro.ng/large/massive-5-bedroom-detached-duplex-with-elevator-w1hxaVnB7Ye7DuixB5gU.jpg"", ""https://images.propertypro.ng/large/massive-5-bedroom-detached-duplex-with-elevator-aVnuTtTu4i6XTxaz4Tk2.jpg""]",Fully Furnished,"[""24 Hours Security"", ""Big Compound"", ""All Room Ensuit"", ""Drainage System"", ""CCTV Cameras"", ""POP Ceiling"", ""Supermarket Nearby"", ""Water Treatment"", ""C of O"", ""Security"", ""Boys Quater"", ""Elevator"", ""Security doors""]",https://propertypro.ng/property/6-bedroom-house-for-sale-market-square-kado-abuja-9NQXF
